 crate_id | slot | fem_channel | wireplane | wirenum 
        9 |    5 |          48 | V         |    2384
        6 |    4 |          49 | Y         |    2385
        9 |   16 |           2 | U         |    2385
        9 |    5 |          49 | V         |    2385
        6 |    4 |          50 | Y         |    2386
        9 |    5 |          50 | V         |    2386
        9 |   16 |           4 | U         |    2386
        9 |    5 |          51 | V         |    2387
        6 |    4 |          51 | Y         |    2387
        9 |   16 |           6 | U         |    2387
        6 |    4 |          52 | Y         |    2388
        9 |    5 |          52 | V         |    2388
        9 |   16 |           8 | U         |    2388
        9 |    5 |          53 | V         |    2389
        9 |   16 |          10 | U         |    2389
        6 |    4 |          53 | Y         |    2389
        6 |    4 |          54 | Y         |    2390
        9 |   16 |          12 | U         |    2390
        9 |    5 |          54 | V         |    2390
        9 |    5 |          55 | V         |    2391
        9 |   16 |          14 | U         |    2391
        6 |    4 |          55 | Y         |    2391
        6 |    4 |          56 | Y         |    2392
        9 |   16 |          16 | U         |    2392
        9 |    5 |          56 | V         |    2392
        6 |    4 |          57 | Y         |    2393
        9 |   16 |          18 | U         |    2393
        9 |    5 |          57 | V         |    2393
        9 |    5 |          58 | V         |    2394
        6 |    4 |          58 | Y         |    2394
        9 |   16 |          20 | U         |    2394
        6 |    4 |          59 | Y         |    2395
        9 |   16 |          22 | U         |    2395
        9 |    5 |          59 | V         |    2395
        6 |    4 |          60 | Y         |    2396
        9 |    5 |          60 | V         |    2396
        9 |   16 |          24 | U         |    2396
        9 |   16 |          26 | U         |    2397
        6 |    4 |          61 | Y         |    2397
        9 |    5 |          61 | V         |    2397
        9 |    5 |          62 | V         |    2398
        9 |   16 |          28 | U         |    2398
        6 |    4 |          62 | Y         |    2398
        9 |    5 |          63 | V         |    2399
        6 |    4 |          63 | Y         |    2399
        9 |   16 |          30 | U         |    2399
        7 |   18 |          32 | Y         |    2400
        7 |   18 |          33 | Y         |    2401
        7 |   18 |          34 | Y         |    2402
        7 |   18 |          35 | Y         |    2403
        7 |   18 |          36 | Y         |    2404
        7 |   18 |          37 | Y         |    2405
        7 |   18 |          38 | Y         |    2406
        7 |   18 |          39 | Y         |    2407
        7 |   18 |          40 | Y         |    2408
        7 |   18 |          41 | Y         |    2409
        7 |   18 |          42 | Y         |    2410
        7 |   18 |          43 | Y         |    2411
        7 |   18 |          44 | Y         |    2412
        7 |   18 |          45 | Y         |    2413
        7 |   18 |          46 | Y         |    2414
        7 |   18 |          47 | Y         |    2415
        7 |   18 |          48 | Y         |    2416
        7 |   18 |          49 | Y         |    2417
        7 |   18 |          50 | Y         |    2418
        7 |   18 |          51 | Y         |    2419
        7 |   18 |          52 | Y         |    2420
        7 |   18 |          53 | Y         |    2421
        7 |   18 |          54 | Y         |    2422
        7 |   18 |          55 | Y         |    2423
        7 |   18 |          56 | Y         |    2424
        7 |   18 |          57 | Y         |    2425
        7 |   18 |          58 | Y         |    2426
        7 |   18 |          59 | Y         |    2427
        7 |   18 |          60 | Y         |    2428
        7 |   18 |          61 | Y         |    2429
        7 |   18 |          62 | Y         |    2430
        7 |   18 |          63 | Y         |    2431
        7 |   17 |          32 | Y         |    2432
        7 |   17 |          33 | Y         |    2433
        7 |   17 |          34 | Y         |    2434
        7 |   17 |          35 | Y         |    2435
        7 |   17 |          36 | Y         |    2436
        7 |   17 |          37 | Y         |    2437
        7 |   17 |          38 | Y         |    2438
        7 |   17 |          39 | Y         |    2439
        7 |   17 |          40 | Y         |    2440
        7 |   17 |          41 | Y         |    2441
        7 |   17 |          42 | Y         |    2442
        7 |   17 |          43 | Y         |    2443
        7 |   17 |          44 | Y         |    2444
        7 |   17 |          45 | Y         |    2445
        7 |   17 |          46 | Y         |    2446
        7 |   17 |          47 | Y         |    2447
        7 |   17 |          48 | Y         |    2448
        7 |   17 |          49 | Y         |    2449
        7 |   17 |          50 | Y         |    2450
        7 |   17 |          51 | Y         |    2451
        7 |   17 |          52 | Y         |    2452
        7 |   17 |          53 | Y         |    2453
        7 |   17 |          54 | Y         |    2454
        7 |   17 |          55 | Y         |    2455
        7 |   17 |          56 | Y         |    2456
        7 |   17 |          57 | Y         |    2457
        7 |   17 |          58 | Y         |    2458
        7 |   17 |          59 | Y         |    2459
        7 |   17 |          60 | Y         |    2460
        7 |   17 |          61 | Y         |    2461
        7 |   17 |          62 | Y         |    2462
        7 |   17 |          63 | Y         |    2463
        7 |   16 |          32 | Y         |    2464
        7 |   16 |          33 | Y         |    2465
        7 |   16 |          34 | Y         |    2466
        7 |   16 |          35 | Y         |    2467
        7 |   16 |          36 | Y         |    2468
        7 |   16 |          37 | Y         |    2469
        7 |   16 |          38 | Y         |    2470
        7 |   16 |          39 | Y         |    2471
        7 |   16 |          40 | Y         |    2472
        7 |   16 |          41 | Y         |    2473
        7 |   16 |          42 | Y         |    2474
        7 |   16 |          43 | Y         |    2475
        7 |   16 |          44 | Y         |    2476
        7 |   16 |          45 | Y         |    2477
        7 |   16 |          46 | Y         |    2478
        7 |   16 |          47 | Y         |    2479
        7 |   16 |          48 | Y         |    2480
        7 |   16 |          49 | Y         |    2481
        7 |   16 |          50 | Y         |    2482
        7 |   16 |          51 | Y         |    2483
        7 |   16 |          52 | Y         |    2484
        7 |   16 |          53 | Y         |    2485
        7 |   16 |          54 | Y         |    2486
        7 |   16 |          55 | Y         |    2487
        7 |   16 |          56 | Y         |    2488
        7 |   16 |          57 | Y         |    2489
        7 |   16 |          58 | Y         |    2490
        7 |   16 |          59 | Y         |    2491
        7 |   16 |          60 | Y         |    2492
        7 |   16 |          61 | Y         |    2493
        7 |   16 |          62 | Y         |    2494
        7 |   16 |          63 | Y         |    2495
        7 |   15 |          32 | Y         |    2496
        7 |   15 |          33 | Y         |    2497
        7 |   15 |          34 | Y         |    2498
        7 |   15 |          35 | Y         |    2499
        7 |   15 |          36 | Y         |    2500
        7 |   15 |          37 | Y         |    2501
        7 |   15 |          38 | Y         |    2502
        7 |   15 |          39 | Y         |    2503
        7 |   15 |          40 | Y         |    2504
        7 |   15 |          41 | Y         |    2505
        7 |   15 |          42 | Y         |    2506
        7 |   15 |          43 | Y         |    2507
        7 |   15 |          44 | Y         |    2508
        7 |   15 |          45 | Y         |    2509
        7 |   15 |          46 | Y         |    2510
        7 |   15 |          47 | Y         |    2511
        7 |   15 |          48 | Y         |    2512
        7 |   15 |          49 | Y         |    2513
        7 |   15 |          50 | Y         |    2514
        7 |   15 |          51 | Y         |    2515
        7 |   15 |          52 | Y         |    2516
        7 |   15 |          53 | Y         |    2517
        7 |   15 |          54 | Y         |    2518
        7 |   15 |          55 | Y         |    2519
        7 |   15 |          56 | Y         |    2520
        7 |   15 |          57 | Y         |    2521
        7 |   15 |          58 | Y         |    2522
        7 |   15 |          59 | Y         |    2523
        7 |   15 |          60 | Y         |    2524
        7 |   15 |          61 | Y         |    2525
        7 |   15 |          62 | Y         |    2526
        7 |   15 |          63 | Y         |    2527
        7 |   14 |          32 | Y         |    2528
        7 |   14 |          33 | Y         |    2529
        7 |   14 |          34 | Y         |    2530
        7 |   14 |          35 | Y         |    2531
        7 |   14 |          36 | Y         |    2532
        7 |   14 |          37 | Y         |    2533
        7 |   14 |          38 | Y         |    2534
        7 |   14 |          39 | Y         |    2535
        7 |   14 |          40 | Y         |    2536
        7 |   14 |          41 | Y         |    2537
        7 |   14 |          42 | Y         |    2538
        7 |   14 |          43 | Y         |    2539
        7 |   14 |          44 | Y         |    2540
        7 |   14 |          45 | Y         |    2541
        7 |   14 |          46 | Y         |    2542
        7 |   14 |          47 | Y         |    2543
        7 |   14 |          48 | Y         |    2544
        7 |   14 |          49 | Y         |    2545
        7 |   14 |          50 | Y         |    2546
        7 |   14 |          51 | Y         |    2547
        7 |   14 |          52 | Y         |    2548
        7 |   14 |          53 | Y         |    2549
        7 |   14 |          54 | Y         |    2550
        7 |   14 |          55 | Y         |    2551
        7 |   14 |          56 | Y         |    2552
        7 |   14 |          57 | Y         |    2553
        7 |   14 |          58 | Y         |    2554
        7 |   14 |          59 | Y         |    2555
        7 |   14 |          60 | Y         |    2556
        7 |   14 |          61 | Y         |    2557
        7 |   14 |          62 | Y         |    2558
        7 |   14 |          63 | Y         |    2559
        7 |   13 |          32 | Y         |    2560
        7 |   13 |          33 | Y         |    2561
        7 |   13 |          34 | Y         |    2562
        7 |   13 |          35 | Y         |    2563
        7 |   13 |          36 | Y         |    2564
        7 |   13 |          37 | Y         |    2565
        7 |   13 |          38 | Y         |    2566
        7 |   13 |          39 | Y         |    2567
        7 |   13 |          40 | Y         |    2568
        7 |   13 |          41 | Y         |    2569
        7 |   13 |          42 | Y         |    2570
        7 |   13 |          43 | Y         |    2571
        7 |   13 |          44 | Y         |    2572
        7 |   13 |          45 | Y         |    2573
        7 |   13 |          46 | Y         |    2574
        7 |   13 |          47 | Y         |    2575
        7 |   13 |          48 | Y         |    2576
        7 |   13 |          49 | Y         |    2577
        7 |   13 |          50 | Y         |    2578
        7 |   13 |          51 | Y         |    2579
        7 |   13 |          52 | Y         |    2580
        7 |   13 |          53 | Y         |    2581
        7 |   13 |          54 | Y         |    2582
        7 |   13 |          55 | Y         |    2583
        7 |   13 |          56 | Y         |    2584
        7 |   13 |          57 | Y         |    2585
        7 |   13 |          58 | Y         |    2586
        7 |   13 |          59 | Y         |    2587
        7 |   13 |          60 | Y         |    2588
        7 |   13 |          61 | Y         |    2589
        7 |   13 |          62 | Y         |    2590
        7 |   13 |          63 | Y         |    2591
        7 |   12 |          32 | Y         |    2592
        7 |   12 |          33 | Y         |    2593
        7 |   12 |          34 | Y         |    2594
        7 |   12 |          35 | Y         |    2595
        7 |   12 |          36 | Y         |    2596
        7 |   12 |          37 | Y         |    2597
        7 |   12 |          38 | Y         |    2598
        7 |   12 |          39 | Y         |    2599
        7 |   12 |          40 | Y         |    2600
        7 |   12 |          41 | Y         |    2601
        7 |   12 |          42 | Y         |    2602
        7 |   12 |          43 | Y         |    2603
        7 |   12 |          44 | Y         |    2604
        7 |   12 |          45 | Y         |    2605
        7 |   12 |          46 | Y         |    2606
        7 |   12 |          47 | Y         |    2607
        7 |   12 |          48 | Y         |    2608
        7 |   12 |          49 | Y         |    2609
        7 |   12 |          50 | Y         |    2610
        7 |   12 |          51 | Y         |    2611
        7 |   12 |          52 | Y         |    2612
        7 |   12 |          53 | Y         |    2613
        7 |   12 |          54 | Y         |    2614
        7 |   12 |          55 | Y         |    2615
        7 |   12 |          56 | Y         |    2616
        7 |   12 |          57 | Y         |    2617
        7 |   12 |          58 | Y         |    2618
        7 |   12 |          59 | Y         |    2619
        7 |   12 |          60 | Y         |    2620
        7 |   12 |          61 | Y         |    2621
        7 |   12 |          62 | Y         |    2622
        7 |   12 |          63 | Y         |    2623
        7 |   11 |          32 | Y         |    2624
        7 |   11 |          33 | Y         |    2625
        7 |   11 |          34 | Y         |    2626
        7 |   11 |          35 | Y         |    2627
        7 |   11 |          36 | Y         |    2628
        7 |   11 |          37 | Y         |    2629
        7 |   11 |          38 | Y         |    2630
        7 |   11 |          39 | Y         |    2631
        7 |   11 |          40 | Y         |    2632
        7 |   11 |          41 | Y         |    2633
        7 |   11 |          42 | Y         |    2634
        7 |   11 |          43 | Y         |    2635
        7 |   11 |          44 | Y         |    2636
        7 |   11 |          45 | Y         |    2637
        7 |   11 |          46 | Y         |    2638
        7 |   11 |          47 | Y         |    2639
        7 |   11 |          48 | Y         |    2640
        7 |   11 |          49 | Y         |    2641
        7 |   11 |          50 | Y         |    2642
        7 |   11 |          51 | Y         |    2643
        7 |   11 |          52 | Y         |    2644
        7 |   11 |          53 | Y         |    2645
        7 |   11 |          54 | Y         |    2646
        7 |   11 |          55 | Y         |    2647
        7 |   11 |          56 | Y         |    2648
        7 |   11 |          57 | Y         |    2649
        7 |   11 |          58 | Y         |    2650
        7 |   11 |          59 | Y         |    2651
        7 |   11 |          60 | Y         |    2652
        7 |   11 |          61 | Y         |    2653
        7 |   11 |          62 | Y         |    2654
        7 |   11 |          63 | Y         |    2655
        7 |   10 |          32 | Y         |    2656
        7 |   10 |          33 | Y         |    2657
        7 |   10 |          34 | Y         |    2658
        7 |   10 |          35 | Y         |    2659
        7 |   10 |          36 | Y         |    2660
        7 |   10 |          37 | Y         |    2661
        7 |   10 |          38 | Y         |    2662
        7 |   10 |          39 | Y         |    2663
        7 |   10 |          40 | Y         |    2664
        7 |   10 |          41 | Y         |    2665
        7 |   10 |          42 | Y         |    2666
        7 |   10 |          43 | Y         |    2667
        7 |   10 |          44 | Y         |    2668
        7 |   10 |          45 | Y         |    2669
        7 |   10 |          46 | Y         |    2670
        7 |   10 |          47 | Y         |    2671
        7 |   10 |          48 | Y         |    2672
        7 |   10 |          49 | Y         |    2673
        7 |   10 |          50 | Y         |    2674
        7 |   10 |          51 | Y         |    2675
        7 |   10 |          52 | Y         |    2676
        7 |   10 |          53 | Y         |    2677
        7 |   10 |          54 | Y         |    2678
        7 |   10 |          55 | Y         |    2679
        7 |   10 |          56 | Y         |    2680
        7 |   10 |          57 | Y         |    2681
        7 |   10 |          58 | Y         |    2682
        7 |   10 |          59 | Y         |    2683
        7 |   10 |          60 | Y         |    2684
        7 |   10 |          61 | Y         |    2685
        7 |   10 |          62 | Y         |    2686
        7 |   10 |          63 | Y         |    2687
        7 |    9 |          32 | Y         |    2688
        7 |    9 |          33 | Y         |    2689
        7 |    9 |          34 | Y         |    2690
        7 |    9 |          35 | Y         |    2691
        7 |    9 |          36 | Y         |    2692
        7 |    9 |          37 | Y         |    2693
        7 |    9 |          38 | Y         |    2694
        7 |    9 |          39 | Y         |    2695
        7 |    9 |          40 | Y         |    2696
        7 |    9 |          41 | Y         |    2697
        7 |    9 |          42 | Y         |    2698
        7 |    9 |          43 | Y         |    2699
        7 |    9 |          44 | Y         |    2700
        7 |    9 |          45 | Y         |    2701
        7 |    9 |          46 | Y         |    2702
        7 |    9 |          47 | Y         |    2703
        7 |    9 |          48 | Y         |    2704
        7 |    9 |          49 | Y         |    2705
        7 |    9 |          50 | Y         |    2706
        7 |    9 |          51 | Y         |    2707
        7 |    9 |          52 | Y         |    2708
        7 |    9 |          53 | Y         |    2709
        7 |    9 |          54 | Y         |    2710
        7 |    9 |          55 | Y         |    2711
        7 |    9 |          56 | Y         |    2712
        7 |    9 |          57 | Y         |    2713
        7 |    9 |          58 | Y         |    2714
        7 |    9 |          59 | Y         |    2715
        7 |    9 |          60 | Y         |    2716
        7 |    9 |          61 | Y         |    2717
        7 |    9 |          62 | Y         |    2718
        7 |    9 |          63 | Y         |    2719
        7 |    8 |          32 | Y         |    2720
        7 |    8 |          33 | Y         |    2721
        7 |    8 |          34 | Y         |    2722
        7 |    8 |          35 | Y         |    2723
        7 |    8 |          36 | Y         |    2724
        7 |    8 |          37 | Y         |    2725
        7 |    8 |          38 | Y         |    2726
        7 |    8 |          39 | Y         |    2727
        7 |    8 |          40 | Y         |    2728
        7 |    8 |          41 | Y         |    2729
        7 |    8 |          42 | Y         |    2730
        7 |    8 |          43 | Y         |    2731
        7 |    8 |          44 | Y         |    2732
        7 |    8 |          45 | Y         |    2733
        7 |    8 |          46 | Y         |    2734
        7 |    8 |          47 | Y         |    2735
        7 |    8 |          48 | Y         |    2736
        7 |    8 |          49 | Y         |    2737
        7 |    8 |          50 | Y         |    2738
        7 |    8 |          51 | Y         |    2739
        7 |    8 |          52 | Y         |    2740
        7 |    8 |          53 | Y         |    2741
        7 |    8 |          54 | Y         |    2742
        7 |    8 |          55 | Y         |    2743
        7 |    8 |          56 | Y         |    2744
        7 |    8 |          57 | Y         |    2745
        7 |    8 |          58 | Y         |    2746
        7 |    8 |          59 | Y         |    2747
        7 |    8 |          60 | Y         |    2748
        7 |    8 |          61 | Y         |    2749
        7 |    8 |          62 | Y         |    2750
        7 |    8 |          63 | Y         |    2751
        7 |    7 |          32 | Y         |    2752
        7 |    7 |          33 | Y         |    2753
        7 |    7 |          34 | Y         |    2754
        7 |    7 |          35 | Y         |    2755
        7 |    7 |          36 | Y         |    2756
        7 |    7 |          37 | Y         |    2757
        7 |    7 |          38 | Y         |    2758
        7 |    7 |          39 | Y         |    2759
        7 |    7 |          40 | Y         |    2760
        7 |    7 |          41 | Y         |    2761
        7 |    7 |          42 | Y         |    2762
        7 |    7 |          43 | Y         |    2763
        7 |    7 |          44 | Y         |    2764
        7 |    7 |          45 | Y         |    2765
        7 |    7 |          46 | Y         |    2766
        7 |    7 |          47 | Y         |    2767
        7 |    7 |          48 | Y         |    2768
        7 |    7 |          49 | Y         |    2769
        7 |    7 |          50 | Y         |    2770
        7 |    7 |          51 | Y         |    2771
        7 |    7 |          52 | Y         |    2772
        7 |    7 |          53 | Y         |    2773
        7 |    7 |          54 | Y         |    2774
        7 |    7 |          55 | Y         |    2775
        7 |    7 |          56 | Y         |    2776
        7 |    7 |          57 | Y         |    2777
        7 |    7 |          58 | Y         |    2778
        7 |    7 |          59 | Y         |    2779
        7 |    7 |          60 | Y         |    2780
        7 |    7 |          61 | Y         |    2781
        7 |    7 |          62 | Y         |    2782
        7 |    7 |          63 | Y         |    2783
        7 |    6 |          32 | Y         |    2784
        7 |    6 |          33 | Y         |    2785
        7 |    6 |          34 | Y         |    2786
        7 |    6 |          35 | Y         |    2787
        7 |    6 |          36 | Y         |    2788
        7 |    6 |          37 | Y         |    2789
        7 |    6 |          38 | Y         |    2790
        7 |    6 |          39 | Y         |    2791
        7 |    6 |          40 | Y         |    2792
        7 |    6 |          41 | Y         |    2793
        7 |    6 |          42 | Y         |    2794
        7 |    6 |          43 | Y         |    2795
        7 |    6 |          44 | Y         |    2796
        7 |    6 |          45 | Y         |    2797
        7 |    6 |          46 | Y         |    2798
        7 |    6 |          47 | Y         |    2799
        7 |    6 |          48 | Y         |    2800
        7 |    6 |          49 | Y         |    2801
        7 |    6 |          50 | Y         |    2802
        7 |    6 |          51 | Y         |    2803
        7 |    6 |          52 | Y         |    2804
        7 |    6 |          53 | Y         |    2805
        7 |    6 |          54 | Y         |    2806
        7 |    6 |          55 | Y         |    2807
        7 |    6 |          56 | Y         |    2808
        7 |    6 |          57 | Y         |    2809
        7 |    6 |          58 | Y         |    2810
        7 |    6 |          59 | Y         |    2811
        7 |    6 |          60 | Y         |    2812
        7 |    6 |          61 | Y         |    2813
        7 |    6 |          62 | Y         |    2814
        7 |    6 |          63 | Y         |    2815
        7 |    5 |          32 | Y         |    2816
        7 |    5 |          33 | Y         |    2817
        7 |    5 |          34 | Y         |    2818
        7 |    5 |          35 | Y         |    2819
        7 |    5 |          36 | Y         |    2820
        7 |    5 |          37 | Y         |    2821
        7 |    5 |          38 | Y         |    2822
        7 |    5 |          39 | Y         |    2823
        7 |    5 |          40 | Y         |    2824
        7 |    5 |          41 | Y         |    2825
        7 |    5 |          42 | Y         |    2826
        7 |    5 |          43 | Y         |    2827
        7 |    5 |          44 | Y         |    2828
        7 |    5 |          45 | Y         |    2829
        7 |    5 |          46 | Y         |    2830
        7 |    5 |          47 | Y         |    2831
        7 |    5 |          48 | Y         |    2832
        7 |    5 |          49 | Y         |    2833
        7 |    5 |          50 | Y         |    2834
        7 |    5 |          51 | Y         |    2835
        7 |    5 |          52 | Y         |    2836
        7 |    5 |          53 | Y         |    2837
        7 |    5 |          54 | Y         |    2838
        7 |    5 |          55 | Y         |    2839
        7 |    5 |          56 | Y         |    2840
        7 |    5 |          57 | Y         |    2841
        7 |    5 |          58 | Y         |    2842
        7 |    5 |          59 | Y         |    2843
        7 |    5 |          60 | Y         |    2844
        7 |    5 |          61 | Y         |    2845
        7 |    5 |          62 | Y         |    2846
        7 |    5 |          63 | Y         |    2847
        7 |    4 |          32 | Y         |    2848
        7 |    4 |          33 | Y         |    2849
        7 |    4 |          34 | Y         |    2850
        7 |    4 |          35 | Y         |    2851
        7 |    4 |          36 | Y         |    2852
        7 |    4 |          37 | Y         |    2853
        7 |    4 |          38 | Y         |    2854
        7 |    4 |          39 | Y         |    2855
        7 |    4 |          40 | Y         |    2856
        7 |    4 |          41 | Y         |    2857
        7 |    4 |          42 | Y         |    2858
        7 |    4 |          43 | Y         |    2859
        7 |    4 |          44 | Y         |    2860
        7 |    4 |          45 | Y         |    2861
        7 |    4 |          46 | Y         |    2862
        7 |    4 |          47 | Y         |    2863
        7 |    4 |          48 | Y         |    2864
        7 |    4 |          49 | Y         |    2865
        7 |    4 |          50 | Y         |    2866
        7 |    4 |          51 | Y         |    2867
        7 |    4 |          52 | Y         |    2868
        7 |    4 |          53 | Y         |    2869
        7 |    4 |          54 | Y         |    2870
        7 |    4 |          55 | Y         |    2871
        7 |    4 |          56 | Y         |    2872
        7 |    4 |          57 | Y         |    2873
        7 |    4 |          58 | Y         |    2874
        7 |    4 |          59 | Y         |    2875
        7 |    4 |          60 | Y         |    2876
        7 |    4 |          61 | Y         |    2877
        7 |    4 |          62 | Y         |    2878
        7 |    4 |          63 | Y         |    2879
        8 |   18 |          32 | Y         |    2880
        8 |   18 |          33 | Y         |    2881
        8 |   18 |          34 | Y         |    2882
        8 |   18 |          35 | Y         |    2883
        8 |   18 |          36 | Y         |    2884
        8 |   18 |          37 | Y         |    2885
        8 |   18 |          38 | Y         |    2886
        8 |   18 |          39 | Y         |    2887
        8 |   18 |          40 | Y         |    2888
        8 |   18 |          41 | Y         |    2889
        8 |   18 |          42 | Y         |    2890
        8 |   18 |          43 | Y         |    2891
        8 |   18 |          44 | Y         |    2892
        8 |   18 |          45 | Y         |    2893
        8 |   18 |          46 | Y         |    2894
        8 |   18 |          47 | Y         |    2895
        8 |   18 |          48 | Y         |    2896
        8 |   18 |          49 | Y         |    2897
        8 |   18 |          50 | Y         |    2898
        8 |   18 |          51 | Y         |    2899
        8 |   18 |          52 | Y         |    2900
        8 |   18 |          53 | Y         |    2901
        8 |   18 |          54 | Y         |    2902
        8 |   18 |          55 | Y         |    2903
        8 |   18 |          56 | Y         |    2904
        8 |   18 |          57 | Y         |    2905
        8 |   18 |          58 | Y         |    2906
        8 |   18 |          59 | Y         |    2907
        8 |   18 |          60 | Y         |    2908
        8 |   18 |          61 | Y         |    2909
        8 |   18 |          62 | Y         |    2910
        8 |   18 |          63 | Y         |    2911
        8 |   17 |          32 | Y         |    2912
        8 |   17 |          33 | Y         |    2913
        8 |   17 |          34 | Y         |    2914
        8 |   17 |          35 | Y         |    2915
        8 |   17 |          36 | Y         |    2916
        8 |   17 |          37 | Y         |    2917
        8 |   17 |          38 | Y         |    2918
        8 |   17 |          39 | Y         |    2919
        8 |   17 |          40 | Y         |    2920
        8 |   17 |          41 | Y         |    2921
        8 |   17 |          42 | Y         |    2922
        8 |   17 |          43 | Y         |    2923
        8 |   17 |          44 | Y         |    2924
        8 |   17 |          45 | Y         |    2925
        8 |   17 |          46 | Y         |    2926
        8 |   17 |          47 | Y         |    2927
        8 |   17 |          48 | Y         |    2928
        8 |   17 |          49 | Y         |    2929
        8 |   17 |          50 | Y         |    2930
        8 |   17 |          51 | Y         |    2931
        8 |   17 |          52 | Y         |    2932
        8 |   17 |          53 | Y         |    2933
        8 |   17 |          54 | Y         |    2934
        8 |   17 |          55 | Y         |    2935
        8 |   17 |          56 | Y         |    2936
        8 |   17 |          57 | Y         |    2937
        8 |   17 |          58 | Y         |    2938
        8 |   17 |          59 | Y         |    2939
        8 |   17 |          60 | Y         |    2940
        8 |   17 |          61 | Y         |    2941
        8 |   17 |          62 | Y         |    2942
        8 |   17 |          63 | Y         |    2943
        8 |   16 |          32 | Y         |    2944
        8 |   16 |          33 | Y         |    2945
        8 |   16 |          34 | Y         |    2946
        8 |   16 |          35 | Y         |    2947
        8 |   16 |          36 | Y         |    2948
        8 |   16 |          37 | Y         |    2949
        8 |   16 |          38 | Y         |    2950
        8 |   16 |          39 | Y         |    2951
        8 |   16 |          40 | Y         |    2952
        8 |   16 |          41 | Y         |    2953
        8 |   16 |          42 | Y         |    2954
        8 |   16 |          43 | Y         |    2955
        8 |   16 |          44 | Y         |    2956
        8 |   16 |          45 | Y         |    2957
        8 |   16 |          46 | Y         |    2958
        8 |   16 |          47 | Y         |    2959
        8 |   16 |          48 | Y         |    2960
        8 |   16 |          49 | Y         |    2961
        8 |   16 |          50 | Y         |    2962
        8 |   16 |          51 | Y         |    2963
        8 |   16 |          52 | Y         |    2964
        8 |   16 |          53 | Y         |    2965
        8 |   16 |          54 | Y         |    2966
        8 |   16 |          55 | Y         |    2967
        8 |   16 |          56 | Y         |    2968
        8 |   16 |          57 | Y         |    2969
        8 |   16 |          58 | Y         |    2970
        8 |   16 |          59 | Y         |    2971
        8 |   16 |          60 | Y         |    2972
        8 |   16 |          61 | Y         |    2973
        8 |   16 |          62 | Y         |    2974
        8 |   16 |          63 | Y         |    2975
        8 |   15 |          32 | Y         |    2976
        8 |   15 |          33 | Y         |    2977
        8 |   15 |          34 | Y         |    2978
        8 |   15 |          35 | Y         |    2979
        8 |   15 |          36 | Y         |    2980
        8 |   15 |          37 | Y         |    2981
        8 |   15 |          38 | Y         |    2982
        8 |   15 |          39 | Y         |    2983
        8 |   15 |          40 | Y         |    2984
        8 |   15 |          41 | Y         |    2985
        8 |   15 |          42 | Y         |    2986
        8 |   15 |          43 | Y         |    2987
        8 |   15 |          44 | Y         |    2988
        8 |   15 |          45 | Y         |    2989
        8 |   15 |          46 | Y         |    2990
        8 |   15 |          47 | Y         |    2991
        8 |   15 |          48 | Y         |    2992
        8 |   15 |          49 | Y         |    2993
        8 |   15 |          50 | Y         |    2994
        8 |   15 |          51 | Y         |    2995
        8 |   15 |          52 | Y         |    2996
        8 |   15 |          53 | Y         |    2997
        8 |   15 |          54 | Y         |    2998
        8 |   15 |          55 | Y         |    2999
        8 |   15 |          56 | Y         |    3000
        8 |   15 |          57 | Y         |    3001
        8 |   15 |          58 | Y         |    3002
        8 |   15 |          59 | Y         |    3003
        8 |   15 |          60 | Y         |    3004
        8 |   15 |          61 | Y         |    3005
        8 |   15 |          62 | Y         |    3006
        8 |   15 |          63 | Y         |    3007
        8 |   14 |          32 | Y         |    3008
        8 |   14 |          33 | Y         |    3009
        8 |   14 |          34 | Y         |    3010
        8 |   14 |          35 | Y         |    3011
        8 |   14 |          36 | Y         |    3012
        8 |   14 |          37 | Y         |    3013
        8 |   14 |          38 | Y         |    3014
        8 |   14 |          39 | Y         |    3015
        8 |   14 |          40 | Y         |    3016
        8 |   14 |          41 | Y         |    3017
        8 |   14 |          42 | Y         |    3018
        8 |   14 |          43 | Y         |    3019
        8 |   14 |          44 | Y         |    3020
        8 |   14 |          45 | Y         |    3021
        8 |   14 |          46 | Y         |    3022
        8 |   14 |          47 | Y         |    3023
        8 |   14 |          48 | Y         |    3024
        8 |   14 |          49 | Y         |    3025
        8 |   14 |          50 | Y         |    3026
        8 |   14 |          51 | Y         |    3027
        8 |   14 |          52 | Y         |    3028
        8 |   14 |          53 | Y         |    3029
        8 |   14 |          54 | Y         |    3030
        8 |   14 |          55 | Y         |    3031
        8 |   14 |          56 | Y         |    3032
        8 |   14 |          57 | Y         |    3033
        8 |   14 |          58 | Y         |    3034
        8 |   14 |          59 | Y         |    3035
        8 |   14 |          60 | Y         |    3036
        8 |   14 |          61 | Y         |    3037
        8 |   14 |          62 | Y         |    3038
        8 |   14 |          63 | Y         |    3039
        8 |   13 |          32 | Y         |    3040
        8 |   13 |          33 | Y         |    3041
        8 |   13 |          34 | Y         |    3042
        8 |   13 |          35 | Y         |    3043
        8 |   13 |          36 | Y         |    3044
        8 |   13 |          37 | Y         |    3045
        8 |   13 |          38 | Y         |    3046
        8 |   13 |          39 | Y         |    3047
        8 |   13 |          40 | Y         |    3048
        8 |   13 |          41 | Y         |    3049
        8 |   13 |          42 | Y         |    3050
        8 |   13 |          43 | Y         |    3051
        8 |   13 |          44 | Y         |    3052
        8 |   13 |          45 | Y         |    3053
